State_Name,PC_NAME,CANDIDATES_NAME,Education,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,Political_History,Politican_Behavior,Work_Done,GENERAL _VOTES,POSTAL_VOTES,TOTAL_VOTES,OVERTOTALELECTORSINCONSTITUENCYVOTE %,OVERTOTALVOTESPOLLEDINCONSTITUENCYVOTE %,TotalElectorsVOTE %
Himachal Pradesh,Hamirpur,DESH RAJ,MBA (Master of Business Administration),MALE,40,SC,BSP,Elephant,First-time candidate,Committed and dedicated,Cultural and arts initiatives,6974,121,7095,0.520822246,0.715159054,1362269
Himachal Pradesh,Hamirpur,ASHISH KUMAR,High School Diploma,MALE,38,GENERAL,DIN,Bead Necklace,Former Member of Legislative Council,Consistent and reliable,Social welfare initiatives,320,10,330,0.024224291,0.033263212,1362269
Himachal Pradesh,Hamirpur,ANURAG SINGH THAKUR,Degree in Economics,MALE,44,GENERAL,JBP,Rose,Former Member of Board of Aldermen,Other relevant behaviors,Social welfare initiatives,668812,13880,682692,50.11433131,68.81372299,1362269
Himachal Pradesh,Hamirpur,RAM SINGH SHUKLA,Master's degree in Public Administration,MALE,66,SC,BMUP,Cot,Former Member of Board of Commissioners,Collaborative and cooperative,Environmental protection,462,11,473,0.034721483,0.04767727,1362269
Himachal Pradesh,Hamirpur,ASHOK SHARMA,Associate Degree,MALE,55,GENERAL,DIN,Football,Other relevant political positions,Responsive and accessible,Economic development,400,12,412,0.03024366,0.041528616,1362269
Himachal Pradesh,Hamirpur,RADHA KRISHAN NAROTRA,Degree in Conservation,MALE,64,SC,DIN,Helicopter,Other relevant political positions,Open-Minded and Inclusive,Community development,1413,7,1420,0.104237856,0.143132608,1362269
Himachal Pradesh,Hamirpur,TULSI RAM SHARMA,PhD in Economics,MALE,73,GENERAL,AIFB,Lion,Former Member of Legislative Council,Respectful and courteous,Public safety initiatives,766,9,775,0.056890379,0.078118149,1362269
Himachal Pradesh,Hamirpur,PARVEEN THAKUR,Degree in Environmental Science,MALE,52,GENERAL,DIN,Camera,Former Member of Congress,Open-Minded and Inclusive,Cultural and arts initiatives,695,4,699,0.051311452,0.07045753,1362269
Himachal Pradesh,Hamirpur,KRISHAN GOPAL,PhD in Political Science,MALE,28,GENERAL,SatBP,Black Board,Former Governor,Adaptable and flexible,Legislative and policy initiatives,2264,55,2319,0.170230696,0.233749661,1362269
Himachal Pradesh,Hamirpur,VIKASH KUMAR,Bachelor of Arts,MALE,30,GENERAL,DIN,COMPUTER,Former Member of Board of Supervisors,Ethical and Principled,Other relevant work,1394,10,1404,0.103063345,0.141519847,1362269
Himachal Pradesh,Shimla,RAVI KUMAR DALIT,Degree in Environmental Science,MALE,39,SC,DIN,Telephone,Former Member of Board of Aldermen,Respectful and courteous,Job creation initiatives,3600,8,3608,0.286557302,0.394252739,1259085
Himachal Pradesh,Shimla,DHANI RAM SMangoIL,Degree in History,MALE,78,SC,NIC,Mango,Former Member of Board of Supervisors,Transparent and accountable,Education reform,277647,1021,278668,22.13258041,30.45056051,1259085
Himachal Pradesh,Shimla,SURESH KUMAR KASHYAP,Master's degree in Public Administration,MALE,48,SC,JBP,Rose,Former Governor,Innovative and forward-thinking,International relations and diplomacy,601305,4877,606182,48.14464472,66.23861251,1259085
Himachal Pradesh,Shimla,VIKRAM SINGH,Medical degree (MD or MBBS),MALE,33,SC,BSP,Elephant,Former Member of Legislative Council,Consistent and reliable,Cultural and arts initiatives,7696,63,7759,0.616241159,0.847840079,1259085
Himachal Pradesh,Shimla,SHAMSHER SINGH,High School Diploma,MALE,37,SC,RADM,Cot,Former Governor,Other relevant behaviors,International relations and diplomacy,3209,7,3216,0.255423581,0.351418184,1259085
Himachal Pradesh,Shimla,MANOJ RAGHUVANSHI,Medical degree (MD or MBBS),MALE,27,SC,AIFB,Lion,Former Member of Legislative Council,Innovative and forward-thinking,Economic development,5806,11,5817,0.462002168,0.635634197,1259085
Jammu & Kashmir,Baramulla,RAJA AIJAZ ALI,Degree in Sociology,MALE,67,GENERAL,JPC,Apple,Former Member of Parliament,Engaging and inspiring,Social welfare initiatives,103052,141,103193,7.831071123,22.63009349,1317738
Jammu & Kashmir,Baramulla,ABDUL QAYOOM WANI,Master of Science,MALE,59,GENERAL,JKPDP,Ink Pot & Pen,First-time candidate,Committed and dedicated,Technology and innovation initiatives,53307,223,53530,4.062264274,11.73906083,1317738
Jammu & Kashmir,Baramulla,MOHAMMAD AKBAR LONE,Master's degree in Public Administration,MALE,71,GENERAL,JKN,Plough,Former Member of City Council,Other relevant behaviors,Education reform,132969,457,133426,10.12538153,29.26015189,1317738
Jammu & Kashmir,Baramulla,MOHD MAQBOOL WAR,Associate Degree,MALE,65,GENERAL,JBP,Rose,Former Member of Congress,Empathetic and compassionate,Technology and innovation initiatives,7313,581,7894,0.599056869,1.731144147,1317738
Jammu & Kashmir,Baramulla,JAHANGIR KHAN,MBA (Master of Business Administration),MALE,46,GENERAL,JKNPP,Bicycle,Former Member of Board of Trustees,Ethical and Principled,Economic development,4206,123,4329,0.328517505,0.949344187,1317738
Jammu & Kashmir,Baramulla,SYED NAJEEB SHAH NAQVI,MBA (Master of Business Administration),MALE,48,GENERAL,DIN,Table,Former Member of Parliament,Decisive and assertive,Other relevant work,4948,19,4967,0.376933806,1.089256775,1317738
Jammu & Kashmir,Baramulla,JAVID AHMAD QURESHI,Engineering degree (B.E. or B.Tech),MALE,45,GENERAL,DIN,Farmer Ploughing Within Square,Incumbent,Engaging and inspiring,Healthcare improvement,3332,51,3383,0.256727817,0.741887592,1317738
Jammu & Kashmir,Baramulla,HAJI FAROOQ AHMAD MIR,Bachelor of Arts,MALE,55,GENERAL,NIC,Mango,Former Member of City Council,Empathetic and compassionate,Agricultural and rural development,34240,292,34532,2.620551278,7.572823625,1317738
Jammu & Kashmir,Baramulla,ENGINEER RASHID,Degree in Economics,MALE,54,GENERAL,DIN,Gas CylDINer,Former Member of Legislative Assembly,Fair and just,Environmental protection,100677,1491,102168,7.753286313,22.40531229,1317738
Jammu & Kashmir,Srinagar,Farooq Abdullah,High School Diploma,MALE,83,GENERAL,JKN,Plough,Former Member of Legislative Assembly,Ethical and Principled,Public safety initiatives,106596,154,106750,8.245338005,57.1274142,1294671
Jammu & Kashmir,Srinagar,Sheikh Khalid Jehangir,High School Diploma,MALE,43,GENERAL,JBP,Rose,Incumbent,Collaborative and cooperative,Social welfare initiatives,4546,85,4631,0.357697052,2.478286231,1294671
Jammu & Kashmir,Srinagar,Nazir Ahmad Lone,Law degree (Juris Doctor or LL.B.),MALE,46,GENERAL,RaJPa,Battery Torch,Former Governor,Responsive and accessible,Transportation improvements,500,6,506,0.039083288,0.270786619,1294671
Jammu & Kashmir,Srinagar,Irfan Raza Ansari,Other relevant degrees or certifications,MALE,41,GENERAL,JPC,Apple,Incumbent,Other relevant behaviors,Job creation initiatives,28745,28,28773,2.222417896,15.39791184,1294671
Jammu & Kashmir,Srinagar,Abdul Rashid Banday,Other relevant degrees or certifications,MALE,67,GENERAL,DIN,Kettle,Former Member of Legislative Assembly,Committed and dedicated,Technology and innovation initiatives,1525,12,1537,0.118717419,0.822527734,1294671
Jammu & Kashmir,Srinagar,Abdual Rashid Ganie,High School Diploma,MALE,44,GENERAL,JKNPP,Bicycle,First-time candidate,Transparent and accountable,Healthcare improvement,782,9,791,0.061096603,0.423304774,1294671
Jammu & Kashmir,Srinagar,Abdul Khaliq Bhat,Degree in History,MALE,40,GENERAL,SHS,Bow & Arrow,Former Member of Congress,Responsive and accessible,Job creation initiatives,576,2,578,0.044644547,0.309317521,1294671
Jammu & Kashmir,Srinagar,Aga Syed Mohsin,Degree in Conservation,MALE,58,GENERAL,PDP,Ink Pot & Pen,Former Member of Board of Commissioners,Honest and trustworthy,Transportation improvements,36620,80,36700,2.834697,19.64005715,1294671
Jammu & Kashmir,Srinagar,Bilal Sultan,MBA (Master of Business Administration),MALE,46,GENERAL,DIN,Gas CylDINer,Former Member of School Board,Innovative and forward-thinking,International relations and diplomacy,1625,5,1630,0.125900711,0.872296816,1294671
Jammu & Kashmir,Srinagar,Nazir Ahmad Sofi,Degree in Conservation,MALE,33,GENERAL,MaNPa,Tooth Brush,Former Member of County Council,Adaptable and flexible,Economic development,1504,3,1507,0.116400228,0.806473192,1294671
Jammu & Kashmir,Srinagar,Showkat Hussain Khan,Bachelor of Arts,MALE,37,GENERAL,JDU,Arrow,Former Member of Legislative Council,Consistent and reliable,Education reform,1246,4,1250,0.096549625,0.668939276,1294671
Jammu & Kashmir,Srinagar,Sajjad Ahmad Dar,Engineering degree (B.E. or B.Tech),MALE,30,GENERAL,DIN,Bat,Former Mayor,Respectful and courteous,Infrastructure development,610,3,613,0.047347936,0.328047821,1294671
Jammu & Kashmir,Anantnag,RIDWANA SANAM,High School Diploma,FEMALE,39,GENERAL,DIN,DIAMOND,Former Senator,Transparent and accountable,International relations and diplomacy,422,33,455,0.032551641,0.362650939,1397779
Jammu & Kashmir,Anantnag,SOFI YOUSUF,Associate Degree,MALE,53,GENERAL,JBP,Rose,Former Member of Parliament,Engaging and inspiring,Infrastructure development,9687,538,10225,0.731517643,8.149683179,1397779
Jammu & Kashmir,Anantnag,MANZOOR AHMAD KHAN,Degree in History,MALE,47,GENERAL,DIN,Pen Stand,Former Member of Board of Aldermen,Fair and just,Technology and innovation initiatives,597,7,604,0.043211409,0.481409158,1397779
Jammu & Kashmir,Anantnag,KYASIR AHMAD SHEIKH,Degree in Education,MALE,31,GENERAL,DIN,Bat,Former Member of Board of Supervisors,Honest and trustworthy,Housing initiatives,840,7,847,0.060596131,0.67508867,1397779
Jammu & Kashmir,Anantnag,SURNIDER SINGH,Degree in History,MALE,60,GENERAL,PSPL,Key,First-time candidate,Empathetic and compassionate,Cultural and arts initiatives,185,32,217,0.015524629,0.172956601,1397779
Jammu & Kashmir,Anantnag,ZUBAIR MASOODI,Law degree (Juris Doctor or LL.B.),MALE,38,GENERAL,DIN,Gas CylDINer,Other relevant political positions,Decisive and assertive,Social welfare initiatives,536,11,547,0.039133511,0.435978161,1397779
Jammu & Kashmir,Anantnag,MEHBOOBA MUFTI,Degree in Sociology,FEMALE,59,GENERAL,JKPDP,Ink Pot & Pen,Former Member of Board of Trustees,Innovative and forward-thinking,Cultural and arts initiatives,30223,301,30524,2.183750078,24.32869725,1397779
Jammu & Kashmir,Anantnag,HASNAIN MASOODI,PhD in Political Science,MALE,65,GENERAL,JKN,Plough,Other relevant political positions,Empathetic and compassionate,Economic development,40032,148,40180,2.874560285,32.02486749,1397779
Jammu & Kashmir,Anantnag,GHULAM AHMAD MIR,Degree in Sociology,MALE,60,GENERAL,NIC,Mango,Former Governor,Other relevant behaviors,Agricultural and rural development,32879,625,33504,2.39694544,26.70386163,1397779
Jammu & Kashmir,Anantnag,MIRZA SAJAD HUSSAIN BEIGH,MBA (Master of Business Administration),MALE,36,GENERAL,DIN,Tractor Chalata Kisan,Former Member of Legislative Assembly,Other relevant behaviors,Social welfare initiatives,421,4,425,0.030405379,0.338739888,1397779
Jammu & Kashmir,Anantnag,GH. MOHD. WANI,Associate Degree,MALE,45,GENERAL,DIN,Table,Former Member of County Council,Honest and trustworthy,Social welfare initiatives,1365,4,1369,0.097941091,1.091140956,1397779
Jammu & Kashmir,Anantnag,SANJAY KUMAR DHAR,PhD in Economics,MALE,51,GENERAL,MaNPa,Tooth Brush,First-time candidate,Innovative and forward-thinking,Infrastructure development,667,10,677,0.04843398,0.539592715,1397779
Jammu & Kashmir,Anantnag,SHAMS KHWAJA,Degree in History,MALE,58,GENERAL,DIN,Green Chilli,Former Member of County Council,Fair and just,International relations and diplomacy,759,1,760,0.054371972,0.605746623,1397779
Jammu & Kashmir,Anantnag,IMTIYAZ AHMAD RATHER,Other relevant degrees or certifications,MALE,47,GENERAL,DIN,Ganna Kisan,Former Member of Board of Aldermen,Ethical and Principled,Public safety initiatives,330,52,382,0.02732907,0.304467381,1397779
Jammu & Kashmir,Anantnag,RIYAZ AHMAD BHAT,Master of Science,MALE,45,GENERAL,DIN,COMPUTER,Former Member of Board of Supervisors,Honest and trustworthy,Environmental protection,188,6,194,0.013879161,0.154624796,1397779
Jammu & Kashmir,Anantnag,CH. ZAFFAR ALI,PhD in Political Science,MALE,60,ST,JPC,Apple,Former Governor,Open-Minded and Inclusive,Transportation improvements,1629,17,1646,0.117758244,1.311919659,1397779
Jammu & Kashmir,Anantnag,ALI MOHAMMAD WANI,PhD in Economics,MALE,48,GENERAL,DIN,Helicopter,Former Member of Board of Commissioners,Committed and dedicated,Public safety initiatives,810,4,814,0.058235243,0.648786514,1397779
Jammu & Kashmir,Anantnag,NISAR AHMAD WANI,Engineering degree (B.E. or B.Tech),MALE,36,GENERAL,JKNPP,Bicycle,Former Member of Board of Commissioners,Collaborative and cooperative,Other relevant work,570,19,589,0.042138278,0.469453632,1397779
Jammu & Kashmir,Ladakh,Rigzin Spalbar,Law degree (Juris Doctor or LL.B.),MALE,61,ST,NIC,Mango,Former Member of Board of Aldermen,Engaging and inspiring,Community development,20447,794,21241,11.85112034,16.67923047,179232
Jammu & Kashmir,Ladakh,Jamyang Tsering Namgyal,Medical degree (MD or MBBS),MALE,33,ST,JBP,Rose,Former Member of Legislative Council,Other relevant behaviors,Environmental protection,41315,1599,42914,23.94326906,33.69768355,179232
Jammu & Kashmir,Ladakh,Asgar Ali Karbalai,Law degree (Juris Doctor or LL.B.),MALE,54,ST,DIN,Cup & Saucer,Former Member of Board of Trustees,Responsive and accessible,International relations and diplomacy,29069,296,29365,16.38379307,23.0585002,179232
Jammu & Kashmir,Ladakh,Sajjad Hussain,Degree in Conservation,MALE,37,ST,DIN,Battery torch,Other relevant political positions,Transparent and accountable,Legislative and policy initiatives,31552,432,31984,17.84502767,25.1150373,179232
Jammu & Kashmir,Udhampur,DR. JITENDRA SINGH,Degree in Conservation,MALE,62,GENERAL,JBP,Rose,Former Member of Legislative Assembly,Respectful and courteous,Infrastructure development,715406,8905,724311,42.96500923,61.24319343,1685816
Jammu & Kashmir,Udhampur,MOHD AYUB,Degree in Sociology,MALE,55,GENERAL,PRCN,Cup & Saucer,Other relevant political positions,Open-Minded and Inclusive,Transportation improvements,1615,58,1673,0.099239775,0.141458383,1685816
Jammu & Kashmir,Udhampur,VIKRAMADITYA SINGH,Associate Degree,MALE,54,GENERAL,NIC,Mango,Former Member of Board of Supervisors,Consistent and reliable,Job creation initiatives,366123,936,367059,21.77337266,31.03620591,1685816
Jammu & Kashmir,Udhampur,TILAK RAJ BHAGAT,Master's degree in Public Administration,MALE,62,SC,BSP,Elephant,Former Member of Board of Commissioners,Empathetic and compassionate,Healthcare improvement,16442,159,16601,0.984745666,1.403676396,1685816
Jammu & Kashmir,Udhampur,BANSI LAL,Degree in Conservation,MALE,53,GENERAL,DIN,Bat,Former Member of Board of Supervisors,Honest and trustworthy,Environmental protection,1296,11,1307,0.07752922,0.110511719,1685816
Jammu & Kashmir,Udhampur,GARIB SINGH,Associate Degree,MALE,58,GENERAL,DIN,Air Conditioner,Former Member of County Council,Empathetic and compassionate,Social welfare initiatives,4957,27,4984,0.295643178,0.421415768,1685816
Jammu & Kashmir,Udhampur,FIRDOUS AHMED BAWANI,Law degree (Juris Doctor or LL.B.),MALE,42,GENERAL,DIN,Battery Torch,Former Member of Board of Supervisors,Other relevant behaviors,Environmental protection,5540,3,5543,0.328802194,0.4686813,1685816
Jammu & Kashmir,Udhampur,LAL SINGH,Degree in History,MALE,60,GENERAL,DSSP,Tractor Chalata Kisan,Former Member of County Council,Other relevant behaviors,Job creation initiatives,18476,573,19049,1.129957243,1.610663916,1685816
Jammu & Kashmir,Udhampur,HARSH DEV SINGH,Associate Degree,MALE,59,GENERAL,JKNPP,Bicycle,Former Member of Board of Supervisors,Committed and dedicated,Agricultural and rural development,24135,184,24319,1.442565499,2.056262049,1685816
Jammu & Kashmir,Udhampur,SHABER AHMED,Bachelor of Arts,MALE,34,GENERAL,DIN,Gas CylDINer,Former Member of Legislative Council,Honest and trustworthy,Economic development,4425,17,4442,0.263492576,0.375587648,1685816
Jammu & Kashmir,Udhampur,MEENAKSHI,Degree in Economics,FEMALE,34,GENERAL,SHS,Bow and Arrow,Former Member of School Board,Adaptable and flexible,Technology and innovation initiatives,1574,86,1660,0.098468635,0.140359184,1685816
Jammu & Kashmir,Udhampur,RAKESH MUDGAL,Engineering degree (B.E. or B.Tech),MALE,42,GENERAL,DIN,Coconut,Former Member of School Board,Ethical and Principled,Cultural and arts initiatives,1600,7,1607,0.095324757,0.135877837,1685816
Jammu & Kashmir,Jammu,Rajiv Chuni,Degree in Sociology,MALE,56,GENERAL,DIN,COMPUTER,Former Mayor,Collaborative and cooperative,Other relevant work,1257,12,1269,0.061984016,0.085489835,2047302
Jammu & Kashmir,Jammu,Syed Aqib Hussain,Degree in Economics,MALE,27,GENERAL,DINPP,Helicopter,Former Member of County Council,Fair and just,Healthcare improvement,1708,15,1723,0.084159543,0.116074851,2047302
Jammu & Kashmir,Jammu,Jugal Kishore,Degree in Conservation,MALE,56,GENERAL,JBP,Rose,Former Senator,Respectful and courteous,Community development,840214,17852,858066,41.91203838,57.80608426,2047302
Jammu & Kashmir,Jammu,Subash Chandrakanter,Degree in History,MALE,53,SC,DIN,Ganna Kisan,Former Member of City Council,Decisive and assertive,Public safety initiatives,3723,16,3739,0.182630604,0.25188849,2047302
Jammu & Kashmir,Jammu,Badri Nath,PhD in Political Science,MALE,62,SC,BSP,Elephant,Other relevant political positions,Innovative and forward-thinking,Transportation improvements,14053,223,14276,0.697307969,0.961743804,2047302
Jammu & Kashmir,Jammu,Shazad Shabnam,Engineering degree (B.E. or B.Tech),MALE,27,GENERAL,DIN,Bat,Other relevant political positions,Transparent and accountable,Agricultural and rural development,1006,3,1009,0.049284375,0.067974187,2047302
Jammu & Kashmir,Jammu,Mohd Younis,Bachelor of Arts,MALE,54,ST,JKPPAP,Battery Torch,Former Member of Board of Trustees,Transparent and accountable,Infrastructure development,1584,28,1612,0.078737773,0.108597017,2047302
Jammu & Kashmir,Jammu,Perseen Singh,Master's degree in Public Administration,MALE,39,GENERAL,DIN,HOCKEY & BALL,Former Member of City Council,Innovative and forward-thinking,Healthcare improvement,2608,4,2612,0.127582545,0.175964893,2047302
